exposed_iso3,source_iso3,year,channel,w,covered_share
COL,AUS,2021,energy,5.3e-05,0.8985
COL,BEL,2021,energy,0.016687,0.8985
COL,BRA,2021,energy,0.003111,0.8985
COL,CAN,2021,energy,0.00058,0.8985
COL,CHE,2021,energy,0.000233,0.8985
COL,CHL,2021,energy,0.000771,0.8985
COL,CHN,2021,energy,0.004349,0.8985
COL,DEU,2021,energy,0.002843,0.8985
COL,DNK,2021,energy,2e-06,0.8985
COL,EGY,2021,energy,3e-06,0.8985
COL,ESP,2021,energy,0.037392,0.8985
COL,FIN,2021,energy,0.000172,0.8985
COL,FRA,2021,energy,0.003636,0.8985
COL,GBR,2021,energy,0.008072,0.8985
COL,HKG,2021,energy,0.000139,0.8985
COL,HUN,2021,energy,9e-06,0.8985
COL,IDN,2021,energy,0.0,0.8985
COL,IND,2021,energy,0.001802,0.8985
COL,ISR,2021,energy,0.000389,0.8985
COL,ITA,2021,energy,0.002784,0.8985
COL,JPN,2021,energy,0.00044,0.8985
COL,KOR,2021,energy,0.001118,0.8985
COL,MEX,2021,energy,0.003993,0.8985
COL,MYS,2021,energy,0.000311,0.8985
COL,NLD,2021,energy,0.039303,0.8985
COL,NOR,2021,energy,0.0,0.8985
COL,PER,2021,energy,0.000237,0.8985
COL,POL,2021,energy,3.2e-05,0.8985
COL,PRT,2021,energy,2.1e-05,0.8985
COL,RUS,2021,energy,0.000423,0.8985
COL,SAU,2021,energy,2.2e-05,0.8985
COL,SWE,2021,energy,0.000222,0.8985
COL,THA,2021,energy,2.6e-05,0.8985
COL,TUR,2021,energy,0.000323,0.8985
COL,USA,2021,energy,0.767214,0.8985
COL,VEN,2021,energy,0.000144,0.8985
COL,ZAF,2021,energy,4.1e-05,0.8985
COL,TWN,2021,energy,5.7e-05,0.8985
COL,ARG,2021,crm,0.000508,0.8939
COL,AUS,2021,crm,0.000802,0.8939
COL,BEL,2021,crm,0.005607,0.8939
COL,BRA,2021,crm,0.064092,0.8939
COL,CAN,2021,crm,0.027205,0.8939
COL,CHE,2021,crm,0.000662,0.8939
COL,CHL,2021,crm,0.051612,0.8939
COL,CHN,2021,crm,0.175753,0.8939
COL,DEU,2021,crm,0.030105,0.8939
COL,DNK,2021,crm,0.000531,0.8939
COL,EGY,2021,crm,0.000233,0.8939
COL,ESP,2021,crm,0.036632,0.8939
COL,FIN,2021,crm,0.000545,0.8939
COL,FRA,2021,crm,0.004019,0.8939
COL,GBR,2021,crm,0.003275,0.8939
COL,HKG,2021,crm,0.001476,0.8939
COL,HUN,2021,crm,8e-06,0.8939
COL,IDN,2021,crm,2.2e-05,0.8939
COL,IND,2021,crm,0.017585,0.8939
COL,ISR,2021,crm,0.000185,0.8939
COL,ITA,2021,crm,0.015568,0.8939
COL,JPN,2021,crm,0.005829,0.8939
COL,KOR,2021,crm,0.022776,0.8939
COL,MEX,2021,crm,0.057761,0.8939
COL,MYS,2021,crm,0.000121,0.8939
COL,NLD,2021,crm,0.001941,0.8939
COL,NOR,2021,crm,0.001172,0.8939
COL,PER,2021,crm,0.254022,0.8939
COL,POL,2021,crm,0.000138,0.8939
COL,PRT,2021,crm,1.8e-05,0.8939
COL,RUS,2021,crm,0.030013,0.8939
COL,SWE,2021,crm,3.1e-05,0.8939
COL,THA,2021,crm,0.019621,0.8939
COL,TUR,2021,crm,0.014153,0.8939
COL,UKR,2021,crm,0.000724,0.8939
COL,USA,2021,crm,0.036212,0.8939
COL,VEN,2021,crm,0.003206,0.8939
COL,VNM,2021,crm,0.00029,0.8939
COL,ZAF,2021,crm,0.00856,0.8939
COL,TWN,2021,crm,0.000853,0.8939
COL,ARG,2023,energy,0.006419,0.8547
COL,AUS,2023,energy,1.2e-05,0.8547
COL,BEL,2023,energy,0.034701,0.8547
COL,BRA,2023,energy,0.018881,0.8547
COL,CAN,2023,energy,0.000458,0.8547
COL,CHE,2023,energy,0.000133,0.8547
COL,CHL,2023,energy,0.000231,0.8547
COL,CHN,2023,energy,0.002646,0.8547
COL,DEU,2023,energy,0.002661,0.8547
COL,DNK,2023,energy,1e-06,0.8547
COL,EGY,2023,energy,2e-06,0.8547
COL,ESP,2023,energy,0.020886,0.8547
COL,FIN,2023,energy,1.1e-05,0.8547
COL,FRA,2023,energy,0.003687,0.8547
COL,GBR,2023,energy,0.034511,0.8547
COL,HKG,2023,energy,7.1e-05,0.8547
COL,HUN,2023,energy,0.0,0.8547
COL,IDN,2023,energy,2.8e-05,0.8547
COL,IND,2023,energy,0.001672,0.8547
COL,ISR,2023,energy,0.000213,0.8547
COL,ITA,2023,energy,0.001533,0.8547
COL,JPN,2023,energy,0.000173,0.8547
COL,KOR,2023,energy,0.00243,0.8547
COL,MEX,2023,energy,0.003395,0.8547
COL,MYS,2023,energy,8.5e-05,0.8547
COL,NLD,2023,energy,0.034038,0.8547
COL,NOR,2023,energy,0.0,0.8547
COL,PER,2023,energy,0.000306,0.8547
COL,POL,2023,energy,4.5e-05,0.8547
COL,PRT,2023,energy,5e-06,0.8547
COL,RUS,2023,energy,2.8e-05,0.8547
COL,SAU,2023,energy,6e-06,0.8547
COL,SWE,2023,energy,8.6e-05,0.8547
COL,THA,2023,energy,0.000225,0.8547
COL,TUR,2023,energy,0.000188,0.8547
COL,USA,2023,energy,0.683675,0.8547
COL,VEN,2023,energy,0.001218,0.8547
COL,VNM,2023,energy,8e-06,0.8547
COL,ZAF,2023,energy,4.5e-05,0.8547
COL,TWN,2023,energy,2.9e-05,0.8547
COL,ARG,2023,crm,0.000449,0.8797
COL,AUS,2023,crm,0.001026,0.8797
COL,BEL,2023,crm,0.001324,0.8797
COL,BRA,2023,crm,0.039822,0.8797
COL,CAN,2023,crm,0.002921,0.8797
COL,CHE,2023,crm,0.00049,0.8797
COL,CHL,2023,crm,0.058571,0.8797
COL,CHN,2023,crm,0.244619,0.8797
COL,DEU,2023,crm,0.061846,0.8797
COL,DNK,2023,crm,0.000247,0.8797
COL,EGY,2023,crm,0.000227,0.8797
COL,ESP,2023,crm,0.03952,0.8797
COL,FIN,2023,crm,0.000758,0.8797
COL,FRA,2023,crm,0.005862,0.8797
COL,GBR,2023,crm,0.003371,0.8797
COL,HKG,2023,crm,0.000663,0.8797
COL,HUN,2023,crm,1e-06,0.8797
COL,IDN,2023,crm,0.000551,0.8797
COL,IND,2023,crm,0.034253,0.8797
COL,ISR,2023,crm,0.000158,0.8797
COL,ITA,2023,crm,0.015085,0.8797
COL,JPN,2023,crm,0.008531,0.8797
COL,KOR,2023,crm,0.029929,0.8797
COL,MEX,2023,crm,0.033612,0.8797
COL,MYS,2023,crm,0.001608,0.8797
COL,NLD,2023,crm,0.001143,0.8797
COL,NOR,2023,crm,0.000783,0.8797
COL,PER,2023,crm,0.202538,0.8797
COL,POL,2023,crm,4.4e-05,0.8797
COL,PRT,2023,crm,2.4e-05,0.8797
COL,RUS,2023,crm,0.008248,0.8797
COL,SWE,2023,crm,5.2e-05,0.8797
COL,THA,2023,crm,0.016747,0.8797
COL,TUR,2023,crm,0.003314,0.8797
COL,UKR,2023,crm,0.000464,0.8797
COL,USA,2023,crm,0.038481,0.8797
COL,VEN,2023,crm,0.008077,0.8797
COL,VNM,2023,crm,0.001418,0.8797
COL,ZAF,2023,crm,0.011917,0.8797
COL,TWN,2023,crm,0.001011,0.8797
DEU,ARG,2019,energy,0.000212,0.5673
DEU,AUS,2019,energy,0.009387,0.5673
DEU,BEL,2019,energy,0.04648,0.5673
DEU,BRA,2019,energy,0.000215,0.5673
DEU,CAN,2019,energy,0.003371,0.5673
DEU,CHE,2019,energy,0.005036,0.5673
DEU,CHL,2019,energy,0.0,0.5673
DEU,CHN,2019,energy,0.000598,0.5673
DEU,COL,2019,energy,0.001486,0.5673
DEU,DNK,2019,energy,0.004952,0.5673
DEU,EGY,2019,energy,0.007848,0.5673
DEU,ESP,2019,energy,0.001051,0.5673
DEU,FIN,2019,energy,0.004839,0.5673
DEU,FRA,2019,energy,0.015026,0.5673
DEU,GBR,2019,energy,0.032136,0.5673
DEU,HKG,2019,energy,6e-06,0.5673
DEU,HUN,2019,energy,0.000626,0.5673
DEU,IDN,2019,energy,2.9e-05,0.5673
DEU,IND,2019,energy,0.000494,0.5673
DEU,ISR,2019,energy,0.00021,0.5673
DEU,ITA,2019,energy,0.002379,0.5673
DEU,JPN,2019,energy,0.000539,0.5673
DEU,KOR,2019,energy,0.000615,0.5673
DEU,MEX,2019,energy,0.000369,0.5673
DEU,MYS,2019,energy,0.000273,0.5673
DEU,NLD,2019,energy,0.155166,0.5673
DEU,NOR,2019,energy,0.040746,0.5673
DEU,PER,2019,energy,1.3e-05,0.5673
DEU,PHL,2019,energy,0.0,0.5673
DEU,POL,2019,energy,0.006589,0.5673
DEU,PRT,2019,energy,0.000238,0.5673
DEU,RUS,2019,energy,0.172615,0.5673
DEU,SAU,2019,energy,0.007366,0.5673
DEU,SWE,2019,energy,0.005546,0.5673
DEU,THA,2019,energy,0.000136,0.5673
DEU,TUN,2019,energy,0.000505,0.5673
DEU,TUR,2019,energy,0.000263,0.5673
DEU,UKR,2019,energy,0.000145,0.5673
DEU,USA,2019,energy,0.036256,0.5673
DEU,VEN,2019,energy,0.002374,0.5673
DEU,ZAF,2019,energy,0.001166,0.5673
DEU,TWN,2019,energy,2.9e-05,0.5673
DEU,ARG,2019,crm,0.002938,0.7817
DEU,AUS,2019,crm,0.008543,0.7817
DEU,BEL,2019,crm,0.047868,0.7817
DEU,BRA,2019,crm,0.04121,0.7817
DEU,CAN,2019,crm,0.035155,0.7817
DEU,CHE,2019,crm,0.038463,0.7817
DEU,CHL,2019,crm,0.009988,0.7817
DEU,CHN,2019,crm,0.019718,0.7817
DEU,COL,2019,crm,0.000115,0.7817
DEU,DNK,2019,crm,0.007211,0.7817
DEU,EGY,2019,crm,0.00103,0.7817
DEU,ESP,2019,crm,0.023176,0.7817
DEU,FIN,2019,crm,0.021398,0.7817
DEU,FRA,2019,crm,0.044761,0.7817
DEU,GBR,2019,crm,0.043303,0.7817
DEU,HKG,2019,crm,0.000135,0.7817
DEU,HUN,2019,crm,0.005837,0.7817
DEU,IDN,2019,crm,0.002416,0.7817
DEU,IND,2019,crm,0.001269,0.7817
DEU,ISR,2019,crm,0.000862,0.7817
DEU,ITA,2019,crm,0.039197,0.7817
DEU,JPN,2019,crm,0.005312,0.7817
DEU,KOR,2019,crm,0.002486,0.7817
DEU,MEX,2019,crm,0.005843,0.7817
DEU,MYS,2019,crm,0.000699,0.7817
DEU,NLD,2019,crm,0.072069,0.7817
DEU,NOR,2019,crm,0.025063,0.7817
DEU,PER,2019,crm,0.014171,0.7817
DEU,PHL,2019,crm,9.3e-05,0.7817
DEU,POL,2019,crm,0.040953,0.7817
DEU,PRT,2019,crm,0.001963,0.7817
DEU,RUS,2019,crm,0.066647,0.7817
DEU,SAU,2019,crm,0.001553,0.7817
DEU,SWE,2019,crm,0.034896,0.7817
DEU,THA,2019,crm,0.001245,0.7817
DEU,TUN,2019,crm,0.000317,0.7817
DEU,TUR,2019,crm,0.009122,0.7817
DEU,UKR,2019,crm,0.004322,0.7817
DEU,USA,2019,crm,0.044597,0.7817
DEU,VEN,2019,crm,0.00014,0.7817
DEU,VNM,2019,crm,0.000433,0.7817
DEU,ZAF,2019,crm,0.0535,0.7817
DEU,TWN,2019,crm,0.001667,0.7817
DEU,ARG,2021,energy,0.000167,0.4976
DEU,AUS,2021,energy,0.007733,0.4976
DEU,BEL,2021,energy,0.041668,0.4976
DEU,BRA,2021,energy,0.000594,0.4976
DEU,CAN,2021,energy,0.002677,0.4976
DEU,CHE,2021,energy,0.004599,0.4976
DEU,CHN,2021,energy,0.000991,0.4976
DEU,COL,2021,energy,0.004289,0.4976
DEU,DNK,2021,energy,0.00835,0.4976
DEU,EGY,2021,energy,0.002099,0.4976
DEU,ESP,2021,energy,0.000986,0.4976
DEU,FIN,2021,energy,0.001138,0.4976
DEU,FRA,2021,energy,0.01259,0.4976
DEU,GBR,2021,energy,0.025663,0.4976
DEU,HKG,2021,energy,0.0,0.4976
DEU,HUN,2021,energy,0.000644,0.4976
DEU,IDN,2021,energy,5.6e-05,0.4976
DEU,IND,2021,energy,6e-06,0.4976
DEU,ISR,2021,energy,0.000105,0.4976
DEU,ITA,2021,energy,0.001982,0.4976
DEU,JPN,2021,energy,0.000248,0.4976
DEU,KOR,2021,energy,0.000613,0.4976
DEU,MEX,2021,energy,9e-05,0.4976
DEU,MYS,2021,energy,0.000264,0.4976
DEU,NLD,2021,energy,0.131412,0.4976
DEU,NOR,2021,energy,0.032543,0.4976
DEU,PHL,2021,energy,2e-06,0.4976
DEU,POL,2021,energy,0.006688,0.4976
DEU,PRT,2021,energy,6.2e-05,0.4976
DEU,RUS,2021,energy,0.142627,0.4976
DEU,SAU,2021,energy,0.004212,0.4976
DEU,SWE,2021,energy,0.004916,0.4976
DEU,THA,2021,energy,9.3e-05,0.4976
DEU,TUN,2021,energy,0.000311,0.4976
DEU,TUR,2021,energy,0.000232,0.4976
DEU,UKR,2021,energy,0.0001,0.4976
DEU,USA,2021,energy,0.054872,0.4976
DEU,VNM,2021,energy,0.0,0.4976
DEU,ZAF,2021,energy,0.00192,0.4976
DEU,TWN,2021,energy,1.5e-05,0.4976
DEU,ARG,2021,crm,0.002352,0.8068
DEU,AUS,2021,crm,0.006921,0.8068
DEU,BEL,2021,crm,0.046656,0.8068
DEU,BRA,2021,crm,0.02902,0.8068
DEU,CAN,2021,crm,0.033175,0.8068
DEU,CHE,2021,crm,0.03337,0.8068
DEU,CHL,2021,crm,0.008375,0.8068
DEU,CHN,2021,crm,0.01321,0.8068
DEU,COL,2021,crm,0.000254,0.8068
DEU,DNK,2021,crm,0.005822,0.8068
DEU,EGY,2021,crm,0.000707,0.8068
DEU,ESP,2021,crm,0.022725,0.8068
DEU,FIN,2021,crm,0.015739,0.8068
DEU,FRA,2021,crm,0.0441,0.8068
DEU,GBR,2021,crm,0.042782,0.8068
DEU,HKG,2021,crm,0.000333,0.8068
DEU,HUN,2021,crm,0.005279,0.8068
DEU,IDN,2021,crm,0.005479,0.8068
DEU,IND,2021,crm,0.001783,0.8068
DEU,ISR,2021,crm,0.000851,0.8068
DEU,ITA,2021,crm,0.059631,0.8068
DEU,JPN,2021,crm,0.004074,0.8068
DEU,KOR,2021,crm,0.003856,0.8068
DEU,MEX,2021,crm,0.00465,0.8068
DEU,MYS,2021,crm,0.000477,0.8068
DEU,NLD,2021,crm,0.064419,0.8068
DEU,NOR,2021,crm,0.019062,0.8068
DEU,PER,2021,crm,0.010866,0.8068
DEU,PHL,2021,crm,8.2e-05,0.8068
DEU,POL,2021,crm,0.040078,0.8068
DEU,PRT,2021,crm,0.00165,0.8068
DEU,RUS,2021,crm,0.05933,0.8068
DEU,SAU,2021,crm,0.000986,0.8068
DEU,SWE,2021,crm,0.038821,0.8068
DEU,THA,2021,crm,0.001158,0.8068
DEU,TUN,2021,crm,0.00021,0.8068
DEU,TUR,2021,crm,0.012193,0.8068
DEU,UKR,2021,crm,0.004548,0.8068
DEU,USA,2021,crm,0.064745,0.8068
DEU,VEN,2021,crm,7e-06,0.8068
DEU,VNM,2021,crm,0.000659,0.8068
DEU,ZAF,2021,crm,0.093653,0.8068
DEU,TWN,2021,crm,0.002704,0.8068
DEU,ARG,2023,energy,1.6e-05,0.5567
DEU,AUS,2023,energy,0.019288,0.5567
DEU,BEL,2023,energy,0.05236,0.5567
DEU,BRA,2023,energy,0.002685,0.5567
DEU,CAN,2023,energy,0.006378,0.5567
DEU,CHE,2023,energy,0.007207,0.5567
DEU,CHN,2023,energy,0.001732,0.5567
DEU,COL,2023,energy,0.00724,0.5567
DEU,DNK,2023,energy,0.009402,0.5567
DEU,EGY,2023,energy,0.002922,0.5567
DEU,ESP,2023,energy,0.002168,0.5567
DEU,FIN,2023,energy,0.001786,0.5567
DEU,FRA,2023,energy,0.016086,0.5567
DEU,GBR,2023,energy,0.040994,0.5567
DEU,HKG,2023,energy,0.0,0.5567
DEU,HUN,2023,energy,0.000789,0.5567
DEU,IDN,2023,energy,8.5e-05,0.5567
DEU,IND,2023,energy,0.007917,0.5567
DEU,ISR,2023,energy,0.000467,0.5567
DEU,ITA,2023,energy,0.002339,0.5567
DEU,JPN,2023,energy,0.000362,0.5567
DEU,KOR,2023,energy,0.001194,0.5567
DEU,MEX,2023,energy,0.002961,0.5567
DEU,MYS,2023,energy,0.000225,0.5567
DEU,NLD,2023,energy,0.145135,0.5567
DEU,NOR,2023,energy,0.074083,0.5567
DEU,PER,2023,energy,0.000169,0.5567
DEU,PHL,2023,energy,0.0,0.5567
DEU,POL,2023,energy,0.009161,0.5567
DEU,PRT,2023,energy,0.000212,0.5567
DEU,RUS,2023,energy,0.007877,0.5567
DEU,SAU,2023,energy,0.015581,0.5567
DEU,SWE,2023,energy,0.007398,0.5567
DEU,THA,2023,energy,5.2e-05,0.5567
DEU,TUN,2023,energy,0.000806,0.5567
DEU,TUR,2023,energy,0.001825,0.5567
DEU,UKR,2023,energy,1.3e-05,0.5567
DEU,USA,2023,energy,0.102576,0.5567
DEU,VEN,2023,energy,1.1e-05,0.5567
DEU,VNM,2023,energy,3e-06,0.5567
DEU,ZAF,2023,energy,0.005186,0.5567
DEU,TWN,2023,energy,5e-06,0.5567
DEU,ARG,2023,crm,0.000789,0.7888
DEU,AUS,2023,crm,0.010557,0.7888
DEU,BEL,2023,crm,0.062705,0.7888
DEU,BRA,2023,crm,0.030938,0.7888
DEU,CAN,2023,crm,0.034143,0.7888
DEU,CHE,2023,crm,0.03594,0.7888
DEU,CHL,2023,crm,0.013536,0.7888
DEU,CHN,2023,crm,0.014331,0.7888
DEU,COL,2023,crm,0.000833,0.7888
DEU,DNK,2023,crm,0.006455,0.7888
DEU,EGY,2023,crm,0.000506,0.7888
DEU,ESP,2023,crm,0.029968,0.7888
DEU,FIN,2023,crm,0.016917,0.7888
DEU,FRA,2023,crm,0.053324,0.7888
DEU,GBR,2023,crm,0.027526,0.7888
DEU,HKG,2023,crm,0.000483,0.7888
DEU,HUN,2023,crm,0.006179,0.7888
DEU,IDN,2023,crm,0.010626,0.7888
DEU,IND,2023,crm,0.007149,0.7888
DEU,ISR,2023,crm,0.000885,0.7888
DEU,ITA,2023,crm,0.048679,0.7888
DEU,JPN,2023,crm,0.00541,0.7888
DEU,KOR,2023,crm,0.004087,0.7888
DEU,MEX,2023,crm,0.00651,0.7888
DEU,MYS,2023,crm,0.001656,0.7888
DEU,NLD,2023,crm,0.064316,0.7888
DEU,NOR,2023,crm,0.02735,0.7888
DEU,PER,2023,crm,0.009589,0.7888
DEU,PHL,2023,crm,9.3e-05,0.7888
DEU,POL,2023,crm,0.050653,0.7888
DEU,PRT,2023,crm,0.001408,0.7888
DEU,RUS,2023,crm,0.021747,0.7888
DEU,SAU,2023,crm,0.00365,0.7888
DEU,SWE,2023,crm,0.036501,0.7888
DEU,THA,2023,crm,0.001511,0.7888
DEU,TUN,2023,crm,0.000105,0.7888
DEU,TUR,2023,crm,0.017552,0.7888
DEU,UKR,2023,crm,0.00136,0.7888
DEU,USA,2023,crm,0.049396,0.7888
DEU,VEN,2023,crm,0.0,0.7888
DEU,VNM,2023,crm,0.002238,0.7888
DEU,ZAF,2023,crm,0.070164,0.7888
DEU,TWN,2023,crm,0.001043,0.7888
DNK,AUS,2019,energy,0.000598,0.8292
DNK,BEL,2019,energy,0.01179,0.8292
DNK,CAN,2019,energy,0.000113,0.8292
DNK,CHE,2019,energy,0.000165,0.8292
DNK,CHN,2019,energy,0.000827,0.8292
DNK,DEU,2019,energy,0.085757,0.8292
DNK,ESP,2019,energy,0.000402,0.8292
DNK,FIN,2019,energy,0.009582,0.8292
DNK,FRA,2019,energy,0.0044,0.8292
DNK,GBR,2019,energy,0.032307,0.8292
DNK,HKG,2019,energy,0.0,0.8292
DNK,HUN,2019,energy,2.4e-05,0.8292
DNK,IND,2019,energy,8e-06,0.8292
DNK,ISR,2019,energy,7.3e-05,0.8292
DNK,ITA,2019,energy,0.003133,0.8292
DNK,JPN,2019,energy,2.1e-05,0.8292
DNK,KOR,2019,energy,0.002161,0.8292
DNK,MEX,2019,energy,0.0,0.8292
DNK,NLD,2019,energy,0.044538,0.8292
DNK,NOR,2019,energy,0.235583,0.8292
DNK,POL,2019,energy,0.007903,0.8292
DNK,PRT,2019,energy,1e-06,0.8292
DNK,RUS,2019,energy,0.109885,0.8292
DNK,SAU,2019,energy,0.00387,0.8292
DNK,SWE,2019,energy,0.130328,0.8292
DNK,THA,2019,energy,0.0,0.8292
DNK,TUR,2019,energy,6.8e-05,0.8292
DNK,UKR,2019,energy,0.0,0.8292
DNK,USA,2019,energy,0.145622,0.8292
DNK,ZAF,2019,energy,4e-06,0.8292
DNK,TWN,2019,energy,3.3e-05,0.8292
DNK,AUS,2019,crm,5.6e-05,0.9128
DNK,BEL,2019,crm,0.018841,0.9128
DNK,BRA,2019,crm,0.000212,0.9128
DNK,CAN,2019,crm,0.000171,0.9128
DNK,CHE,2019,crm,0.001623,0.9128
DNK,CHL,2019,crm,0.0,0.9128
DNK,CHN,2019,crm,0.023927,0.9128
DNK,DEU,2019,crm,0.257658,0.9128
DNK,EGY,2019,crm,0.000159,0.9128
DNK,ESP,2019,crm,0.012339,0.9128
DNK,FIN,2019,crm,0.012411,0.9128
DNK,FRA,2019,crm,0.029191,0.9128
DNK,GBR,2019,crm,0.017993,0.9128
DNK,HKG,2019,crm,8.1e-05,0.9128
DNK,HUN,2019,crm,0.004313,0.9128
DNK,IDN,2019,crm,3e-06,0.9128
DNK,IND,2019,crm,0.001558,0.9128
DNK,ISR,2019,crm,0.001029,0.9128
DNK,ITA,2019,crm,0.050443,0.9128
DNK,JPN,2019,crm,0.004823,0.9128
DNK,KOR,2019,crm,7.6e-05,0.9128
DNK,MEX,2019,crm,0.000329,0.9128
DNK,MYS,2019,crm,3.2e-05,0.9128
DNK,NLD,2019,crm,0.03558,0.9128
DNK,NOR,2019,crm,0.245503,0.9128
DNK,PER,2019,crm,0.000271,0.9128
DNK,PHL,2019,crm,1.2e-05,0.9128
DNK,POL,2019,crm,0.033047,0.9128
DNK,PRT,2019,crm,0.000262,0.9128
DNK,RUS,2019,crm,0.001088,0.9128
DNK,SAU,2019,crm,0.0,0.9128
DNK,SWE,2019,crm,0.126497,0.9128
DNK,THA,2019,crm,0.000296,0.9128
DNK,TUN,2019,crm,0.004472,0.9128
DNK,TUR,2019,crm,0.017343,0.9128
DNK,UKR,2019,crm,1.1e-05,0.9128
DNK,USA,2019,crm,0.010225,0.9128
DNK,VNM,2019,crm,1e-06,0.9128
DNK,ZAF,2019,crm,0.000608,0.9128
DNK,TWN,2019,crm,0.000279,0.9128
DNK,AUS,2021,energy,0.000166,0.9282
DNK,BEL,2021,energy,0.018354,0.9282
DNK,BRA,2021,energy,0.0,0.9282
DNK,CAN,2021,energy,0.000116,0.9282
DNK,CHE,2021,energy,9e-05,0.9282
DNK,CHL,2021,energy,2e-06,0.9282
DNK,CHN,2021,energy,0.000301,0.9282
DNK,DEU,2021,energy,0.176159,0.9282
DNK,EGY,2021,energy,0.0,0.9282
DNK,ESP,2021,energy,0.004036,0.9282
DNK,FIN,2021,energy,0.012472,0.9282
DNK,FRA,2021,energy,0.007298,0.9282
DNK,GBR,2021,energy,0.038029,0.9282
DNK,HKG,2021,energy,0.0,0.9282
DNK,HUN,2021,energy,2.5e-05,0.9282
DNK,IDN,2021,energy,1.2e-05,0.9282
DNK,IND,2021,energy,9e-06,0.9282
DNK,ISR,2021,energy,6.6e-05,0.9282
DNK,ITA,2021,energy,0.003924,0.9282
DNK,JPN,2021,energy,2.7e-05,0.9282
DNK,KOR,2021,energy,3.3e-05,0.9282
DNK,MEX,2021,energy,0.0,0.9282
DNK,MYS,2021,energy,0.0,0.9282
DNK,NLD,2021,energy,0.028115,0.9282
DNK,NOR,2021,energy,0.199585,0.9282
DNK,PHL,2021,energy,0.0,0.9282
DNK,POL,2021,energy,0.010334,0.9282
DNK,PRT,2021,energy,3e-06,0.9282
DNK,RUS,2021,energy,0.105967,0.9282
DNK,SAU,2021,energy,0.0,0.9282
DNK,SWE,2021,energy,0.165269,0.9282
DNK,THA,2021,energy,0.0,0.9282
DNK,TUN,2021,energy,0.0,0.9282
DNK,TUR,2021,energy,5.5e-05,0.9282
DNK,UKR,2021,energy,0.0,0.9282
DNK,USA,2021,energy,0.157678,0.9282
DNK,VNM,2021,energy,2e-06,0.9282
DNK,ZAF,2021,energy,2.8e-05,0.9282
DNK,TWN,2021,energy,4.3e-05,0.9282
DNK,ARG,2021,crm,0.0,0.9168
DNK,AUS,2021,crm,1e-05,0.9168
DNK,BEL,2021,crm,0.022245,0.9168
DNK,BRA,2021,crm,0.000167,0.9168
DNK,CAN,2021,crm,0.000143,0.9168
DNK,CHE,2021,crm,0.001453,0.9168
DNK,CHL,2021,crm,1.2e-05,0.9168
DNK,CHN,2021,crm,0.021404,0.9168
DNK,DEU,2021,crm,0.276569,0.9168
DNK,EGY,2021,crm,0.000216,0.9168
DNK,ESP,2021,crm,0.011792,0.9168
DNK,FIN,2021,crm,0.014117,0.9168
DNK,FRA,2021,crm,0.029662,0.9168
DNK,GBR,2021,crm,0.015194,0.9168
DNK,HKG,2021,crm,0.000278,0.9168
DNK,HUN,2021,crm,0.001809,0.9168
DNK,IDN,2021,crm,1e-06,0.9168
DNK,IND,2021,crm,0.001316,0.9168
DNK,ISR,2021,crm,0.000462,0.9168
DNK,ITA,2021,crm,0.040472,0.9168
DNK,JPN,2021,crm,0.002096,0.9168
DNK,KOR,2021,crm,5.9e-05,0.9168
DNK,MEX,2021,crm,0.000167,0.9168
DNK,MYS,2021,crm,3e-06,0.9168
DNK,NLD,2021,crm,0.025769,0.9168
DNK,NOR,2021,crm,0.212525,0.9168
DNK,PER,2021,crm,0.000459,0.9168
DNK,PHL,2021,crm,4.8e-05,0.9168
DNK,POL,2021,crm,0.032638,0.9168
DNK,PRT,2021,crm,0.000217,0.9168
DNK,RUS,2021,crm,0.003032,0.9168
DNK,SAU,2021,crm,0.0,0.9168
DNK,SWE,2021,crm,0.174482,0.9168
DNK,THA,2021,crm,0.000589,0.9168
DNK,TUN,2021,crm,0.002519,0.9168
DNK,TUR,2021,crm,0.0184,0.9168
DNK,UKR,2021,crm,8.9e-05,0.9168
DNK,USA,2021,crm,0.005897,0.9168
DNK,VNM,2021,crm,0.0,0.9168
DNK,ZAF,2021,crm,0.000232,0.9168
DNK,TWN,2021,crm,0.000281,0.9168
DNK,AUS,2023,energy,0.000154,0.9227
DNK,BEL,2023,energy,0.023762,0.9227
DNK,BRA,2023,energy,0.0,0.9227
DNK,CAN,2023,energy,0.00275,0.9227
DNK,CHE,2023,energy,0.000113,0.9227
DNK,CHN,2023,energy,0.009987,0.9227
DNK,COL,2023,energy,0.000573,0.9227
DNK,DEU,2023,energy,0.050049,0.9227
DNK,EGY,2023,energy,0.0,0.9227
DNK,ESP,2023,energy,0.003497,0.9227
DNK,FIN,2023,energy,0.005438,0.9227
DNK,FRA,2023,energy,0.010911,0.9227
DNK,GBR,2023,energy,0.057422,0.9227
DNK,HKG,2023,energy,1e-05,0.9227
DNK,HUN,2023,energy,3.2e-05,0.9227
DNK,IND,2023,energy,0.012119,0.9227
DNK,ISR,2023,energy,7.7e-05,0.9227
DNK,ITA,2023,energy,0.003462,0.9227
DNK,JPN,2023,energy,3.7e-05,0.9227
DNK,KOR,2023,energy,0.024202,0.9227
DNK,MEX,2023,energy,0.000746,0.9227
DNK,MYS,2023,energy,0.001058,0.9227
DNK,NLD,2023,energy,0.065374,0.9227
DNK,NOR,2023,energy,0.208537,0.9227
DNK,POL,2023,energy,0.005339,0.9227
