exposed_iso3,source_iso3,year,channel,w,covered_share
TUN,MYS,2021,va,0.002106,0.8051
TUN,FIN,2021,va,0.003979,0.8051
TUN,CHL,2021,va,0.001213,0.8051
TUN,COL,2021,va,0.000687,0.8051
TUN,THA,2021,va,0.005411,0.8051
TUN,EGY,2021,va,0.014194,0.8051
TUN,HUN,2021,va,0.002911,0.8051
TUN,TWN,2021,va,0.006474,0.8051
TUN,GBR,2021,va,0.02204,0.8051
TUN,USA,2021,va,0.046919,0.8051
TUN,KOR,2021,va,0.013903,0.8051
TUN,NLD,2021,va,0.013079,0.8051
TUN,POL,2021,va,0.008235,0.8051
TUN,DEU,2021,va,0.061766,0.8051
TUN,THA,2022,va,0.004576,0.7865
TUN,PER,2022,va,0.000913,0.7865
TUN,IDN,2022,va,0.009996,0.7865
TUN,ARG,2022,va,0.008177,0.7865
TUN,KOR,2022,va,0.009632,0.7865
TUN,MEX,2022,va,0.003618,0.7865
TUN,CHL,2022,va,0.000943,0.7865
TUN,AUS,2022,va,0.003836,0.7865
TUN,IND,2022,va,0.020168,0.7865
TUN,VNM,2022,va,0.002353,0.7865
TUN,ZAF,2022,va,0.001754,0.7865
TUN,EGY,2022,va,0.010331,0.7865
TUN,BRA,2022,va,0.015667,0.7865
TUN,ESP,2022,va,0.035633,0.7865
TUN,USA,2022,va,0.053243,0.7865
TUN,JPN,2022,va,0.010781,0.7865
TUN,CAN,2022,va,0.006824,0.7865
TUN,MYS,2022,va,0.00236,0.7865
TUN,HUN,2022,va,0.00237,0.7865
TUN,ITA,2022,va,0.0929,0.7865
TUN,UKR,2022,va,0.004728,0.7865
TUN,PHL,2022,va,0.001016,0.7865
TUN,PRT,2022,va,0.00523,0.7865
TUN,TWN,2022,va,0.005969,0.7865
TUN,RUS,2022,va,0.053135,0.7865
TUN,SAU,2022,va,0.042157,0.7865
TUN,HKG,2022,va,0.00157,0.7865
TUN,CHN,2022,va,0.094509,0.7865
TUN,SWE,2022,va,0.006228,0.7865
TUN,NLD,2022,va,0.011251,0.7865
TUN,ISR,2022,va,0.001817,0.7865
TUN,DEU,2022,va,0.054082,0.7865
TUN,COL,2022,va,0.000828,0.7865
TUN,BEL,2022,va,0.009601,0.7865
TUN,CHE,2022,va,0.012958,0.7865
TUN,GBR,2022,va,0.020465,0.7865
TUN,TUR,2022,va,0.041026,0.7865
TUN,NOR,2022,va,0.010665,0.7865
TUN,POL,2022,va,0.00776,0.7865
TUN,FRA,2022,va,0.097728,0.7865
TUN,DNK,2022,va,0.004836,0.7865
TUN,FIN,2022,va,0.002872,0.7865
TUR,RUS,2019,va,0.080725,0.814
TUR,DEU,2019,va,0.093851,0.814
TUR,MYS,2019,va,0.007253,0.814
TUR,CHE,2019,va,0.014199,0.814
TUR,NOR,2019,va,0.005372,0.814
TUR,FRA,2019,va,0.040714,0.814
TUR,SAU,2019,va,0.024173,0.814
TUR,IND,2019,va,0.028634,0.814
TUR,BEL,2019,va,0.01041,0.814
TUR,PHL,2019,va,0.001457,0.814
TUR,GBR,2019,va,0.03537,0.814
TUR,ARG,2019,va,0.003037,0.814
TUR,PRT,2019,va,0.003904,0.814
TUR,JPN,2019,va,0.023621,0.814
TUR,ITA,2019,va,0.044914,0.814
TUR,UKR,2019,va,0.00917,0.814
TUR,ISR,2019,va,0.014054,0.814
TUR,KOR,2019,va,0.025034,0.814
TUR,AUS,2019,va,0.01215,0.814
TUR,TWN,2019,va,0.007161,0.814
TUR,THA,2019,va,0.005817,0.814
TUR,IDN,2019,va,0.007737,0.814
TUR,CHN,2019,va,0.095855,0.814
TUR,NLD,2019,va,0.014463,0.814
TUR,ESP,2019,va,0.023013,0.814
TUR,MEX,2019,va,0.005024,0.814
TUR,CAN,2019,va,0.010998,0.814
TUR,CHL,2019,va,0.002813,0.814
TUR,DNK,2019,va,0.004739,0.814
TUR,TUN,2019,va,0.00085,0.814
TUR,ZAF,2019,va,0.004649,0.814
TUR,PER,2019,va,0.001416,0.814
TUR,SWE,2019,va,0.011392,0.814
TUR,HUN,2019,va,0.004401,0.814
TUR,FIN,2019,va,0.004719,0.814
TUR,COL,2019,va,0.006158,0.814
TUR,VNM,2019,va,0.005494,0.814
TUR,HKG,2019,va,0.001556,0.814
TUR,EGY,2019,va,0.009259,0.814
TUR,BRA,2019,va,0.014896,0.814
TUR,USA,2019,va,0.080139,0.814
TUR,POL,2019,va,0.013406,0.814
TUR,CHE,2021,va,0.012542,0.8331
TUR,PRT,2021,va,0.003662,0.8331
TUR,ISR,2021,va,0.012164,0.8331
TUR,FRA,2021,va,0.040876,0.8331
TUR,AUS,2021,va,0.010442,0.8331
TUR,PER,2021,va,0.001952,0.8331
TUR,TWN,2021,va,0.008902,0.8331
TUR,NLD,2021,va,0.015449,0.8331
TUR,JPN,2021,va,0.024056,0.8331
TUR,BEL,2021,va,0.012651,0.8331
TUR,CAN,2021,va,0.006984,0.8331
TUR,UKR,2021,va,0.009985,0.8331
TUR,VNM,2021,va,0.00416,0.8331
TUR,USA,2021,va,0.069061,0.8331
TUR,NOR,2021,va,0.006407,0.8331
TUR,DEU,2021,va,0.08691,0.8331
TUR,ZAF,2021,va,0.005853,0.8331
TUR,BRA,2021,va,0.013392,0.8331
TUR,IDN,2021,va,0.007176,0.8331
TUR,CHN,2021,va,0.133718,0.8331
TUR,HUN,2021,va,0.004305,0.8331
TUR,CHL,2021,va,0.002774,0.8331
TUR,EGY,2021,va,0.007757,0.8331
TUR,HKG,2021,va,0.000934,0.8331
TUR,GBR,2021,va,0.035452,0.8331
TUR,MEX,2021,va,0.004686,0.8331
TUR,FIN,2021,va,0.005011,0.8331
TUR,TUN,2021,va,0.000829,0.8331
TUR,SAU,2021,va,0.027531,0.8331
TUR,PHL,2021,va,0.00112,0.8331
TUR,IND,2021,va,0.027651,0.8331
TUR,ARG,2021,va,0.002296,0.8331
TUR,SWE,2021,va,0.009784,0.8331
TUR,ESP,2021,va,0.023575,0.8331
TUR,DNK,2021,va,0.005756,0.8331
TUR,THA,2021,va,0.005367,0.8331
TUR,RUS,2021,va,0.08509,0.8331
TUR,MYS,2021,va,0.007373,0.8331
TUR,ITA,2021,va,0.044299,0.8331
TUR,POL,2021,va,0.014492,0.8331
TUR,KOR,2021,va,0.025711,0.8331
TUR,COL,2021,va,0.004989,0.8331
TUR,RUS,2022,va,0.100994,0.816
TUR,SWE,2022,va,0.008812,0.816
TUR,NLD,2022,va,0.011997,0.816
TUR,CHL,2022,va,0.0019,0.816
TUR,CHE,2022,va,0.012017,0.816
TUR,PRT,2022,va,0.003369,0.816
TUR,KOR,2022,va,0.02126,0.816
TUR,DEU,2022,va,0.079263,0.816
TUR,SAU,2022,va,0.031072,0.816
TUR,HKG,2022,va,0.0009,0.816
TUR,MEX,2022,va,0.005179,0.816
TUR,POL,2022,va,0.01342,0.816
TUR,ITA,2022,va,0.038095,0.816
TUR,CHN,2022,va,0.12998,0.816
TUR,NOR,2022,va,0.007981,0.816
TUR,TWN,2022,va,0.007996,0.816
TUR,VNM,2022,va,0.004352,0.816
TUR,GBR,2022,va,0.031422,0.816
TUR,IDN,2022,va,0.008841,0.816
TUR,IND,2022,va,0.0291,0.816
TUR,USA,2022,va,0.069936,0.816
TUR,FRA,2022,va,0.038592,0.816
TUR,DNK,2022,va,0.006166,0.816
TUR,CAN,2022,va,0.007148,0.816
TUR,COL,2022,va,0.005107,0.816
TUR,UKR,2022,va,0.007278,0.816
TUR,ZAF,2022,va,0.005925,0.816
TUR,JPN,2022,va,0.021137,0.816
TUR,HUN,2022,va,0.003632,0.816
TUR,BEL,2022,va,0.009178,0.816
TUR,TUN,2022,va,0.000781,0.816
TUR,PHL,2022,va,0.001501,0.816
TUR,MYS,2022,va,0.007469,0.816
TUR,BRA,2022,va,0.014682,0.816
TUR,FIN,2022,va,0.004259,0.816
TUR,AUS,2022,va,0.014279,0.816
TUR,THA,2022,va,0.004748,0.816
TUR,PER,2022,va,0.002759,0.816
TUR,EGY,2022,va,0.006284,0.816
TUR,ARG,2022,va,0.00289,0.816
TUR,ESP,2022,va,0.021661,0.816
TUR,ISR,2022,va,0.01264,0.816
TWN,UKR,2019,va,0.00067,0.8548
TWN,SAU,2019,va,0.020378,0.8548
TWN,PHL,2019,va,0.006729,0.8548
TWN,ESP,2019,va,0.008969,0.8548
TWN,JPN,2019,va,0.138405,0.8548
TWN,CHL,2019,va,0.003544,0.8548
TWN,COL,2019,va,0.000943,0.8548
TWN,CAN,2019,va,0.010054,0.8548
TWN,ZAF,2019,va,0.002641,0.8548
TWN,THA,2019,va,0.015541,0.8548
TWN,SWE,2019,va,0.005048,0.8548
TWN,TUR,2019,va,0.004429,0.8548
TWN,NOR,2019,va,0.002442,0.8548
TWN,ITA,2019,va,0.01582,0.8548
TWN,TUN,2019,va,0.000252,0.8548
TWN,PRT,2019,va,0.001921,0.8548
TWN,HUN,2019,va,0.001297,0.8548
TWN,MEX,2019,va,0.006135,0.8548
TWN,AUS,2019,va,0.022714,0.8548
TWN,PER,2019,va,0.001854,0.8548
TWN,USA,2019,va,0.149914,0.8548
TWN,KOR,2019,va,0.043936,0.8548
TWN,DNK,2019,va,0.002676,0.8548
TWN,ISR,2019,va,0.004402,0.8548
TWN,HKG,2019,va,0.009935,0.8548
TWN,EGY,2019,va,0.001615,0.8548
TWN,IND,2019,va,0.016738,0.8548
TWN,ARG,2019,va,0.002017,0.8548
TWN,NLD,2019,va,0.025759,0.8548
TWN,DEU,2019,va,0.042447,0.8548
TWN,FRA,2019,va,0.018935,0.8548
TWN,BEL,2019,va,0.003984,0.8548
TWN,VNM,2019,va,0.011816,0.8548
TWN,RUS,2019,va,0.01119,0.8548
TWN,MYS,2019,va,0.015044,0.8548
TWN,BRA,2019,va,0.008511,0.8548
TWN,CHE,2019,va,0.01105,0.8548
TWN,GBR,2019,va,0.020504,0.8548
TWN,POL,2019,va,0.003265,0.8548
TWN,IDN,2019,va,0.014776,0.8548
TWN,CHN,2019,va,0.164522,0.8548
TWN,FIN,2019,va,0.001929,0.8548
TWN,IDN,2021,va,0.016422,0.8737
TWN,NLD,2021,va,0.030336,0.8737
TWN,HUN,2021,va,0.001272,0.8737
TWN,CHL,2021,va,0.003955,0.8737
TWN,BEL,2021,va,0.003434,0.8737
TWN,TUN,2021,va,0.000143,0.8737
TWN,PHL,2021,va,0.004967,0.8737
TWN,HKG,2021,va,0.006798,0.8737
TWN,ARG,2021,va,0.002498,0.8737
TWN,BRA,2021,va,0.009165,0.8737
TWN,ISR,2021,va,0.003909,0.8737
TWN,DEU,2021,va,0.043283,0.8737
TWN,JPN,2021,va,0.138937,0.8737
TWN,RUS,2021,va,0.013255,0.8737
TWN,CHE,2021,va,0.010382,0.8737
TWN,SWE,2021,va,0.005381,0.8737
TWN,ITA,2021,va,0.012986,0.8737
TWN,UKR,2021,va,0.000856,0.8737
TWN,VNM,2021,va,0.011029,0.8737
TWN,SAU,2021,va,0.017841,0.8737
TWN,CHN,2021,va,0.201052,0.8737
TWN,GBR,2021,va,0.01677,0.8737
TWN,CAN,2021,va,0.008834,0.8737
TWN,AUS,2021,va,0.030299,0.8737
TWN,MYS,2021,va,0.011074,0.8737
TWN,TUR,2021,va,0.002993,0.8737
TWN,NOR,2021,va,0.002837,0.8737
TWN,FRA,2021,va,0.014955,0.8737
TWN,COL,2021,va,0.00076,0.8737
TWN,PER,2021,va,0.001964,0.8737
TWN,IND,2021,va,0.01881,0.8737
TWN,PRT,2021,va,0.001142,0.8737
TWN,KOR,2021,va,0.060881,0.8737
TWN,DNK,2021,va,0.003569,0.8737
TWN,FIN,2021,va,0.001929,0.8737
TWN,ZAF,2021,va,0.003952,0.8737
TWN,EGY,2021,va,0.001781,0.8737
TWN,USA,2021,va,0.126405,0.8737
TWN,ESP,2021,va,0.005941,0.8737
TWN,THA,2021,va,0.012245,0.8737
TWN,POL,2021,va,0.003284,0.8737
TWN,MEX,2021,va,0.005329,0.8737
TWN,ZAF,2022,va,0.004234,0.8564
TWN,UKR,2022,va,0.000444,0.8564
TWN,GBR,2022,va,0.02016,0.8564
TWN,ESP,2022,va,0.009215,0.8564
TWN,TUR,2022,va,0.004255,0.8564
TWN,USA,2022,va,0.13849,0.8564
TWN,JPN,2022,va,0.11032,0.8564
TWN,FRA,2022,va,0.016903,0.8564
TWN,DEU,2022,va,0.04252,0.8564
TWN,THA,2022,va,0.010995,0.8564
TWN,MYS,2022,va,0.012297,0.8564
TWN,CHE,2022,va,0.010405,0.8564
TWN,MEX,2022,va,0.006775,0.8564
TWN,PRT,2022,va,0.001815,0.8564
TWN,BEL,2022,va,0.004093,0.8564
TWN,CAN,2022,va,0.010503,0.8564
TWN,TUN,2022,va,0.000219,0.8564
TWN,CHN,2022,va,0.173169,0.8564
TWN,SWE,2022,va,0.005509,0.8564
TWN,HUN,2022,va,0.001326,0.8564
TWN,PHL,2022,va,0.004906,0.8564
TWN,IND,2022,va,0.018675,0.8564
TWN,RUS,2022,va,0.01312,0.8564
TWN,NOR,2022,va,0.004016,0.8564
TWN,POL,2022,va,0.003633,0.8564
TWN,CHL,2022,va,0.003538,0.8564
TWN,VNM,2022,va,0.010485,0.8564
TWN,HKG,2022,va,0.006538,0.8564
TWN,EGY,2022,va,0.001622,0.8564
TWN,BRA,2022,va,0.009297,0.8564
TWN,ITA,2022,va,0.013775,0.8564
TWN,DNK,2022,va,0.004626,0.8564
TWN,COL,2022,va,0.000993,0.8564
TWN,IDN,2022,va,0.019289,0.8564
TWN,PER,2022,va,0.001944,0.8564
TWN,NLD,2022,va,0.026015,0.8564
TWN,KOR,2022,va,0.055561,0.8564
TWN,AUS,2022,va,0.044076,0.8564
TWN,SAU,2022,va,0.021189,0.8564
TWN,ARG,2022,va,0.003339,0.8564
TWN,ISR,2022,va,0.004423,0.8564
TWN,FIN,2022,va,0.001709,0.8564
UKR,CHN,2019,va,0.118508,0.8026
UKR,GBR,2019,va,0.02996,0.8026
UKR,ESP,2019,va,0.01539,0.8026
UKR,MEX,2019,va,0.004451,0.8026
UKR,FIN,2019,va,0.004853,0.8026
UKR,COL,2019,va,0.001166,0.8026
UKR,SAU,2019,va,0.006314,0.8026
UKR,BRA,2019,va,0.004561,0.8026
UKR,NLD,2019,va,0.014128,0.8026
UKR,ITA,2019,va,0.030445,0.8026
UKR,NOR,2019,va,0.005808,0.8026
UKR,FRA,2019,va,0.02967,0.8026
UKR,AUS,2019,va,0.005742,0.8026
UKR,TUN,2019,va,0.000423,0.8026
UKR,ARG,2019,va,0.001283,0.8026
UKR,SWE,2019,va,0.0094,0.8026
UKR,JPN,2019,va,0.022291,0.8026
UKR,HKG,2019,va,0.002588,0.8026
UKR,USA,2019,va,0.086631,0.8026
UKR,POL,2019,va,0.050742,0.8026
UKR,TWN,2019,va,0.006212,0.8026
UKR,THA,2019,va,0.005644,0.8026
UKR,IDN,2019,va,0.003965,0.8026
UKR,PRT,2019,va,0.00248,0.8026
UKR,VNM,2019,va,0.004662,0.8026
UKR,RUS,2019,va,0.131343,0.8026
UKR,PER,2019,va,0.000817,0.8026
UKR,MYS,2019,va,0.003436,0.8026
UKR,EGY,2019,va,0.002829,0.8026
UKR,IND,2019,va,0.0125,0.8026
UKR,KOR,2019,va,0.011553,0.8026
UKR,DEU,2019,va,0.082868,0.8026
UKR,CHL,2019,va,0.001128,0.8026
UKR,ZAF,2019,va,0.002112,0.8026
UKR,PHL,2019,va,0.001598,0.8026
UKR,CHE,2019,va,0.015568,0.8026
UKR,TUR,2019,va,0.029779,0.8026
UKR,HUN,2019,va,0.009837,0.8026
UKR,DNK,2019,va,0.00552,0.8026
UKR,CAN,2019,va,0.008299,0.8026
UKR,ISR,2019,va,0.008104,0.8026
UKR,BEL,2019,va,0.007959,0.8026
UKR,VNM,2021,va,0.004382,0.7966
UKR,SAU,2021,va,0.006892,0.7966
UKR,PHL,2021,va,0.001025,0.7966
UKR,SWE,2021,va,0.011673,0.7966
UKR,ESP,2021,va,0.014006,0.7966
UKR,TUR,2021,va,0.032813,0.7966
UKR,NOR,2021,va,0.007054,0.7966
UKR,DEU,2021,va,0.079463,0.7966
UKR,HKG,2021,va,0.001372,0.7966
UKR,ARG,2021,va,0.001095,0.7966
UKR,BRA,2021,va,0.004946,0.7966
UKR,MEX,2021,va,0.005197,0.7966
UKR,COL,2021,va,0.000999,0.7966
UKR,THA,2021,va,0.003296,0.7966
UKR,TWN,2021,va,0.006592,0.7966
UKR,ZAF,2021,va,0.002452,0.7966
UKR,IND,2021,va,0.013928,0.7966
UKR,GBR,2021,va,0.029567,0.7966
UKR,ISR,2021,va,0.009742,0.7966
UKR,ITA,2021,va,0.032636,0.7966
UKR,HUN,2021,va,0.010885,0.7966
UKR,BEL,2021,va,0.008301,0.7966
UKR,CAN,2021,va,0.008087,0.7966
UKR,TUN,2021,va,0.000408,0.7966
UKR,CHN,2021,va,0.141701,0.7966
UKR,USA,2021,va,0.067123,0.7966
UKR,DNK,2021,va,0.006309,0.7966
UKR,MYS,2021,va,0.002745,0.7966
UKR,EGY,2021,va,0.002731,0.7966
UKR,FRA,2021,va,0.029548,0.7966
UKR,JPN,2021,va,0.023173,0.7966
UKR,RUS,2021,va,0.112427,0.7966
UKR,PRT,2021,va,0.002271,0.7966
UKR,KOR,2021,va,0.013385,0.7966
UKR,NLD,2021,va,0.014074,0.7966
UKR,POL,2021,va,0.05354,0.7966
UKR,FIN,2021,va,0.00439,0.7966
UKR,PER,2021,va,0.000955,0.7966
UKR,CHE,2021,va,0.013302,0.7966
UKR,AUS,2021,va,0.006495,0.7966
UKR,IDN,2021,va,0.004311,0.7966
UKR,CHL,2021,va,0.001338,0.7966
UKR,IDN,2022,va,0.004526,0.7877
UKR,IND,2022,va,0.024159,0.7877
UKR,CHE,2022,va,0.013206,0.7877
UKR,GBR,2022,va,0.028043,0.7877
UKR,NOR,2022,va,0.014485,0.7877
UKR,ARG,2022,va,0.001136,0.7877
UKR,JPN,2022,va,0.015196,0.7877
UKR,ISR,2022,va,0.01318,0.7877
UKR,DNK,2022,va,0.007175,0.7877
UKR,CHL,2022,va,0.001168,0.7877
UKR,FIN,2022,va,0.003872,0.7877
UKR,TUN,2022,va,0.000441,0.7877
UKR,PER,2022,va,0.000976,0.7877
UKR,EGY,2022,va,0.003153,0.7877
UKR,CAN,2022,va,0.007,0.7877
UKR,BEL,2022,va,0.00766,0.7877
UKR,MYS,2022,va,0.002966,0.7877
UKR,ESP,2022,va,0.014237,0.7877
UKR,USA,2022,va,0.065783,0.7877
UKR,DEU,2022,va,0.072729,0.7877
UKR,TWN,2022,va,0.006405,0.7877
UKR,CHN,2022,va,0.134335,0.7877
UKR,TUR,2022,va,0.041987,0.7877
UKR,PRT,2022,va,0.002055,0.7877
UKR,HUN,2022,va,0.008562,0.7877
UKR,AUS,2022,va,0.010667,0.7877
UKR,RUS,2022,va,0.09003,0.7877
UKR,PHL,2022,va,0.000983,0.7877
UKR,ITA,2022,va,0.027734,0.7877
UKR,FRA,2022,va,0.027626,0.7877
UKR,COL,2022,va,0.001669,0.7877
UKR,SAU,2022,va,0.014296,0.7877
UKR,HKG,2022,va,0.001227,0.7877
UKR,SWE,2022,va,0.010076,0.7877
UKR,NLD,2022,va,0.018543,0.7877
UKR,VNM,2022,va,0.003429,0.7877
UKR,THA,2022,va,0.002975,0.7877
UKR,ZAF,2022,va,0.002248,0.7877
UKR,BRA,2022,va,0.005554,0.7877
UKR,POL,2022,va,0.060928,0.7877
UKR,KOR,2022,va,0.011378,0.7877
UKR,MEX,2022,va,0.003877,0.7877
USA,THA,2019,va,0.012432,0.8641
USA,PHL,2019,va,0.005548,0.8641
USA,CHE,2019,va,0.020992,0.8641
USA,TUR,2019,va,0.00663,0.8641
USA,AUS,2019,va,0.009807,0.8641
USA,ZAF,2019,va,0.002644,0.8641
USA,SAU,2019,va,0.011282,0.8641
USA,IND,2019,va,0.038101,0.8641
USA,GBR,2019,va,0.043808,0.8641
USA,ARG,2019,va,0.002676,0.8641
USA,PRT,2019,va,0.002786,0.8641
USA,POL,2019,va,0.005225,0.8641
USA,ISR,2019,va,0.008897,0.8641
USA,CHL,2019,va,0.003919,0.8641
USA,IDN,2019,va,0.009309,0.8641
USA,SWE,2019,va,0.006571,0.8641
USA,ITA,2019,va,0.024827,0.8641
USA,NOR,2019,va,0.005692,0.8641
USA,MEX,2019,va,0.083638,0.8641
USA,NLD,2019,va,0.012441,0.8641
USA,DEU,2019,va,0.05849,0.8641
USA,CAN,2019,va,0.090636,0.8641
USA,COL,2019,va,0.005229,0.8641
USA,EGY,2019,va,0.002526,0.8641
USA,BRA,2019,va,0.013945,0.8641
USA,HUN,2019,va,0.002165,0.8641
USA,PER,2019,va,0.003077,0.8641
USA,MYS,2019,va,0.008763,0.8641
USA,CHN,2019,va,0.159793,0.8641
USA,TUN,2019,va,0.000357,0.8641
USA,TWN,2019,va,0.017209,0.8641
USA,JPN,2019,va,0.060738,0.8641
USA,BEL,2019,va,0.008927,0.8641
USA,UKR,2019,va,0.000736,0.8641
USA,VNM,2019,va,0.014821,0.8641
USA,RUS,2019,va,0.015058,0.8641
USA,HKG,2019,va,0.005178,0.8641
USA,ESP,2019,va,0.013118,0.8641
USA,KOR,2019,va,0.03072,0.8641
USA,FRA,2019,va,0.026086,0.8641
USA,FIN,2019,va,0.002787,0.8641
USA,DNK,2019,va,0.006468,0.8641
USA,VNM,2021,va,0.016742,0.8733
USA,TUN,2021,va,0.000352,0.8733
USA,SAU,2021,va,0.008501,0.8733
USA,NLD,2021,va,0.011919,0.8733
USA,BEL,2021,va,0.00878,0.8733
USA,CAN,2021,va,0.09508,0.8733
USA,THA,2021,va,0.010655,0.8733
USA,CHE,2021,va,0.023135,0.8733
USA,CHL,2021,va,0.00466,0.8733
USA,COL,2021,va,0.003878,0.8733
USA,KOR,2021,va,0.034018,0.8733
USA,POL,2021,va,0.005413,0.8733
USA,FIN,2021,va,0.002626,0.8733
USA,TWN,2021,va,0.021026,0.8733
USA,EGY,2021,va,0.002345,0.8733
USA,GBR,2021,va,0.041754,0.8733
USA,UKR,2021,va,0.000898,0.8733
USA,PER,2021,va,0.003255,0.8733
USA,CHN,2021,va,0.183952,0.8733
USA,ESP,2021,va,0.010678,0.8733
USA,HUN,2021,va,0.002075,0.8733
USA,ITA,2021,va,0.022389,0.8733
USA,JPN,2021,va,0.051932,0.8733
USA,MYS,2021,va,0.008366,0.8733
USA,SWE,2021,va,0.007116,0.8733
USA,TUR,2021,va,0.007283,0.8733
USA,FRA,2021,va,0.024519,0.8733
USA,AUS,2021,va,0.010212,0.8733
USA,ZAF,2021,va,0.003326,0.8733
USA,IDN,2021,va,0.010615,0.8733
USA,IND,2021,va,0.039938,0.8733
USA,HKG,2021,va,0.004123,0.8733
USA,ARG,2021,va,0.002707,0.8733
USA,BRA,2021,va,0.013899,0.8733
USA,MEX,2021,va,0.077299,0.8733
USA,NOR,2021,va,0.005369,0.8733
USA,PRT,2021,va,0.002431,0.8733
USA,ISR,2021,va,0.009213,0.8733
USA,DEU,2021,va,0.052909,0.8733
USA,PHL,2021,va,0.004682,0.8733
USA,RUS,2021,va,0.016241,0.8733
USA,DNK,2021,va,0.006945,0.8733
USA,RUS,2022,va,0.013185,0.8595
USA,PHL,2022,va,0.004949,0.8595
USA,DEU,2022,va,0.048595,0.8595
USA,AUS,2022,va,0.011127,0.8595
USA,HKG,2022,va,0.003721,0.8595
USA,GBR,2022,va,0.041547,0.8595
USA,TUR,2022,va,0.008335,0.8595
USA,JPN,2022,va,0.045665,0.8595
USA,FRA,2022,va,0.024553,0.8595
USA,FIN,2022,va,0.00262,0.8595
USA,VNM,2022,va,0.018437,0.8595
USA,THA,2022,va,0.010811,0.8595
USA,PER,2022,va,0.003345,0.8595
USA,MYS,2022,va,0.007905,0.8595
USA,POL,2022,va,0.005733,0.8595
USA,NLD,2022,va,0.010702,0.8595
USA,KOR,2022,va,0.031923,0.8595
USA,MEX,2022,va,0.079822,0.8595
USA,DNK,2022,va,0.006866,0.8595
USA,SAU,2022,va,0.013127,0.8595
USA,IDN,2022,va,0.01228,0.8595
USA,NOR,2022,va,0.007914,0.8595
USA,CHL,2022,va,0.005219,0.8595
USA,TWN,2022,va,0.020237,0.8595
USA,CHN,2022,va,0.168903,0.8595
USA,EGY,2022,va,0.002055,0.8595
USA,ARG,2022,va,0.003221,0.8595
USA,HUN,2022,va,0.00196,0.8595
USA,ITA,2022,va,0.021394,0.8595
USA,ZAF,2022,va,0.003164,0.8595
USA,TUN,2022,va,0.000388,0.8595
USA,IND,2022,va,0.039433,0.8595
USA,SWE,2022,va,0.006839,0.8595
USA,CAN,2022,va,0.098904,0.8595
USA,UKR,2022,va,0.000545,0.8595
USA,CHE,2022,va,0.019902,0.8595
USA,PRT,2022,va,0.002968,0.8595
USA,BRA,2022,va,0.015694,0.8595
USA,ESP,2022,va,0.013145,0.8595
USA,ISR,2022,va,0.008949,0.8595
USA,COL,2022,va,0.005051,0.8595
USA,BEL,2022,va,0.008391,0.8595
ZAF,VNM,2019,va,0.006761,0.7849
ZAF,RUS,2019,va,0.013289,0.7849
ZAF,PER,2019,va,0.001295,0.7849
ZAF,MYS,2019,va,0.007129,0.7849
ZAF,IND,2019,va,0.043139,0.7849
ZAF,TUR,2019,va,0.008601,0.7849
ZAF,FIN,2019,va,0.005388,0.7849
ZAF,CAN,2019,va,0.007417,0.7849
ZAF,BEL,2019,va,0.008718,0.7849
ZAF,EGY,2019,va,0.00224,0.7849
ZAF,TWN,2019,va,0.009642,0.7849
ZAF,IDN,2019,va,0.01007,0.7849
ZAF,CHN,2019,va,0.162121,0.7849
ZAF,SWE,2019,va,0.009204,0.7849
ZAF,CHE,2019,va,0.010995,0.7849
ZAF,MEX,2019,va,0.007253,0.7849
ZAF,FRA,2019,va,0.032799,0.7849
ZAF,CHL,2019,va,0.001765,0.7849
ZAF,COL,2019,va,0.000823,0.7849
ZAF,HKG,2019,va,0.003345,0.7849
ZAF,USA,2019,va,0.09295,0.7849
ZAF,ESP,2019,va,0.017686,0.7849
ZAF,HUN,2019,va,0.002378,0.7849
ZAF,POL,2019,va,0.010023,0.7849
ZAF,ISR,2019,va,0.004177,0.7849
ZAF,KOR,2019,va,0.014419,0.7849
ZAF,DNK,2019,va,0.005702,0.7849
ZAF,AUS,2019,va,0.012976,0.7849
ZAF,UKR,2019,va,0.000936,0.7849
ZAF,SAU,2019,va,0.032267,0.7849
ZAF,BRA,2019,va,0.012246,0.7849
ZAF,PRT,2019,va,0.003202,0.7849
ZAF,TUN,2019,va,0.000356,0.7849
ZAF,THA,2019,va,0.016607,0.7849
ZAF,PHL,2019,va,0.002654,0.7849
ZAF,NLD,2019,va,0.013141,0.7849
ZAF,ITA,2019,va,0.026194,0.7849
ZAF,NOR,2019,va,0.004747,0.7849
ZAF,DEU,2019,va,0.077684,0.7849
ZAF,GBR,2019,va,0.043571,0.7849
ZAF,ARG,2019,va,0.007079,0.7849
ZAF,JPN,2019,va,0.031889,0.7849
ZAF,IDN,2021,va,0.012287,0.8117
ZAF,IND,2021,va,0.053052,0.8117
ZAF,ARG,2021,va,0.005535,0.8117
ZAF,BRA,2021,va,0.01303,0.8117
ZAF,MEX,2021,va,0.006462,0.8117
ZAF,PRT,2021,va,0.003242,0.8117
ZAF,NOR,2021,va,0.004939,0.8117
ZAF,DNK,2021,va,0.006685,0.8117
ZAF,THA,2021,va,0.013786,0.8117
ZAF,TUN,2021,va,0.000458,0.8117
ZAF,CHN,2021,va,0.203063,0.8117
ZAF,CHE,2021,va,0.010669,0.8117
ZAF,HUN,2021,va,0.002348,0.8117
ZAF,AUS,2021,va,0.015008,0.8117
ZAF,MYS,2021,va,0.00617,0.8117
